,Course Name,Credits,Instructor,Time,Time.1,Time.2,day1,day2,day3,day4,day5,start_time_7,end_time_7,day7,start_time_8,end_time_8,day8,day9,day10,day11,start_time_1,start_time_2,start_time_3,end_time_1,end_time_2,end_time_3,start_time_4,start_time_5,end_time_4,end_time_5,end_time_9,end_time_10,end_time_11,start_time_9,start_time_10,start_time_11,Course Code
352,METHODS FOR DESIGN RESEARCH(DES635),4,KOUMUDI  PATIL (I),MTh 09:00-10:30,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:30 AM,10:30 AM,10:30 AM,,,,,,,,,,,DES635
353,METHODS FOR DESIGN RESEARCH(DES635A),9,KOUMUDI  PATIL (I),MTh 09:00-10:30,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:30 AM,10:30 AM,10:30 AM,,,,,,,,,,,DES635A
354,HUMAN MACHINE INTERACTION(DES638),9,Gowdham P G(I),MTh 14:00-15:30,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:30 PM,15:30 PM,15:30 PM,,,,,,,,,,,DES638
355,HUMAN MACHINE INTERACTION(DES638A),9,Gowdham P G(I),MTh 14:00-15:30,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:30 PM,15:30 PM,15:30 PM,,,,,,,,,,,DES638A
356,DESIGN FOR HUMAN MACHINE SYSTEMIC RELATIONSHIPS(DES640),9,Vivek Kant(I),"T 14:00-15:30 ,M 15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:30 PM,15:30 PM,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,DES640
357,DESIGN FOR HUMAN MACHINE SYSTEMIC RELATIONSHIPS(DES640A),9,Vivek Kant(I),"T 14:00-15:30 ,M 15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:30 PM,15:30 PM,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,DES640A
358,DESIGN FOR INDUSTRY 4.0 AND INDUSTRIAL INTERNET OF THINGS(DES641),9,Amar Behera(I),MTh 12:00-13:30,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:30 PM,13:30 PM,13:30 PM,,,,,,,,,,,DES641
359,DESIGN FOR INDUSTRY 4.0 AND INDUSTRIAL INTERNET OF THINGS(DES641A),9,Amar Behera(I),MTh 12:00-13:30,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:30 PM,13:30 PM,13:30 PM,,,,,,,,,,,DES641A
360,DESIGN PROJECT I(DES681),9,SATYAKI  ROY (I),WF 17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,DES681
361,DESIGN PROJECT I(DES681A),9,SATYAKI  ROY (I),W (DP309) F (DP309)  17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,DES681A
362,M DES THESIS(DES699),0,"DPGCDES (I), DUGCDES (O)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DES699
363,PH.D THESIS(DES799),0,DPGCDES (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DES799
364,"ECONOMY, SOCIETY & PUBLIC POLICY(ECO111)",11,"SOHINI  SAHU   (I), Bikramaditya Datta(T), SOHINI  SAHU   (T)",M (L19) W (L19) F (L19)  08:00-09:00,Th (L14) Th (L15)  08:00-09:00,,M,W,F,,,,,,8:00 AM,9:00 AM,T,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,,,,,,,ECO111
365,MICROECONOMICS I(ECO211),11,Vasudha Jain(I),M (L06) Th (L06) F (L06)  12:00-13:00,W (L06)  12:00-13:00,,M,Th,,,,,,,12:00 PM,13:00 PM,W,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,,,,,,,,,,,ECO211
366,OPTIMIZATION(ECO271),11,Srinivas Arigapudi(I),M (L09) W (L09) F (L09)  09:00-10:00,Th (L09)  09:00-10:00,,M,W,F,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,ECO271
367,MICROECONOMICS II(ECO301A),9,SARANI  SAHA (I),"M (L09) F (L09)  08:00-09:00 ,T (L09)  09:00-10:00",,,M,F,,T,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,,,,,,,ECO301A
368,MACROECONOMICS-II(ECO321A),9,WASIM AHMAD(I),"T (L05)  12:00-13:00 ,W (L05) F (L05)  16:00-17:00",,,T,1,,W,F,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,,,,,,,ECO321A
369,ECONOMETRICS I(ECO341A),12,MOHAMMAD ARSHAD RAHMAN(I),"W (L08) F (L08)  15:00-16:00 ,Th (L08)  17:00-18:00",,T 14:00-17:00,W,F,,Th,,,,,,,,T,,None,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,ECO341A
370,TECHNICAL COMMUNICATION(ECO397A),2,DUGCECO (I),T (L08)  10:00-12:00,,,T,1,,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,ECO397A
371,UG PROJECT (UGP-I)(ECO398A),4,DUGCECO (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UGP-I
372,INDUSTRIAL ECONOMICS(ECO411A),9,Hargungeet Singh(I),"W (L05) F (L05)  14:00-15:00 ,T (L05)  17:00-18:00",,,W,F,,T,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,ECO411A
373,INTERNATIONAL ECONOMICS AND FINANCE(ECO412A),9,SOMESH KUMAR  MATHUR (I),T (L09) W (L09) Th (L09)  08:00-09:00,,,T,W,T,,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,,,,,,,ECO412A
374,UNDER GRADUATE PROJECT-III(ECO498A),9,DUGCECO (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECO498A
375,MARKET DESIGN(ECO511A),9,Aditya Vikram(I),M (L06) W (L06) F (L06)  17:00-18:00,,,M,W,F,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,,,,,,,ECO511A
376,MONEY AND BANKING(ECO521A),9,Sukumar Vellakkal(I),M (L04) Th (L04)  14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,ECO521A
377,PROFESSIONAL DEVELOPMENT & COMMUNICATION SKILLS(ECO600),3,DPGCECO (I),T 10:00-11:00,,,T,1,,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,ECO600
378,APPLIED MACROECONOMICS(ECO612),9,WASIM AHMAD(I),WF 12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,ECO612
379,APPLIED MACROECONOMICS(ECO612A),9,WASIM AHMAD(I),W (T212) F (T212)  12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,ECO612A
380,MATHEMATICAL METHODS FOR ECONOMICS(ECO671),9,Thirumulanathan Dhayaparan(I),MWF 09:00-10:00,Th 09:00-10:00,,M,W,F,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,ECO671
381,MATHEMATICAL METHODS FOR ECONOMICS(ECO671A),9,Thirumulanathan Dhayaparan(I),M (T206) W (T206) F (T206)  09:00-10:00,Th (T206)  09:00-10:00,,M,W,F,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,ECO671A
382,M SC THESIS(ECO699),9,"DUGCECO (I), DUGCECO (O)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECO699
383,MICROECONOMICS(ECO701),9,Raghvi Garg(I),MTh 10:00-11:30,,,M,Th,,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:30 AM,11:30 AM,11:30 AM,,,,,,,,,,,ECO701
384,MICROECONOMICS(ECO701A),9,Raghvi Garg(I),M (T205) Th (T205)  10:00-11:00,,,M,Th,,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,ECO701A
385,ECONOMETRICS(ECO704),9,Mahamitra Das(I),WF 12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,ECO704
386,ECONOMETRICS(ECO704A),9,Mahamitra Das(I),W (T102) F (T102)  12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,ECO704A
387,ECONOMIC GROWTH AND GEOPOLITICS(ECO715),9,VIMAL  KUMAR (I),"T (T206)  14:00-15:15 ,M (T206)  15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,ECO715
388,EFFICIENCY AND PRODUCTIVITY ANALYSIS OF THE DECISION-MAKING UNITS: SOME HIGHER END MODELS(ECO716),9,SOMESH KUMAR  MATHUR (I),M (T104) Th (T104)  14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,ECO716
389,PUBLIC ECONOMICS AND PUBLIC POLICY(ECO731),9,Neelanjan Datta(I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,ECO731
390,PUBLIC ECONOMICS AND PUBLIC POLICY(ECO731A),9,Neelanjan Datta(I),M (T211) Th (T211)  12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,ECO731A
391,ENVIRONMENTAL ECONOMICS LEGISLATION AND SOCIAL IMPACT(ECO747),9,P MURALI  PRASAD (I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,ECO747
392,ENVIRONMENTAL ECONOMICS LEGISLATION AND SOCIAL IMPACT(ECO747A),9,P MURALI  PRASAD (I),W (T201) F (T201)  10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,ECO747A
393,QUANTITATIVE ANALYSIS OF INTERNATIONAL TRADE(ECO752),9,Not Offered (I),MTh 14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,ECO752
394,QUANTITATIVE ANALYSIS OF INTERNATIONAL TRADE(ECO752A),9,Not Offered (I),M (T101) Th (T101)  14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,ECO752A
395,APPLIED ECONOMETRICS(ECO761),9,DEEP MUKHERJEE(I),"WF 15:00-16:00 ,Th 17:00-18:00",,,W,F,,Th,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,ECO761
396,APPLIED ECONOMETRICS(ECO761A),9,DEEP MUKHERJEE(I),"W (T107) F (T107)  15:00-16:00 ,Th (T107)  17:00-18:00",,,W,F,,Th,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,ECO761A
397,PHD THESIS(ECO799),0,DPGCECO (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECO799
398,APPLIED PROBABILITY AND STATISTICS(HSO201),11,"JOYDEEP  DUTTA (I), Aditya Vikram(T)",M (L16) Th (L16) F (L16)  11:00-12:00,W (L16) W (L15)  11:00-12:00,,M,Th,,,,,,,11:00 AM,12:00 PM,W,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,HSO201
399,SIGNALS  SYSTEMS AND NETWORKS(EE200),11,K S  VENKATESH   (I),M (L17) W (L17) F (L17)  12:00-13:00,Th (T208) Th (L16) Th (L17) Th (T104) Th (L15)  12:00-13:00,,M,W,F,,,,,,12:00 PM,13:00 PM,T,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,,,,,,,,,,,EE200
400,PRINCIPLES OF COMMUNICATION(EE320A),11,KASTURI  VASUDEVAN   (I),T (L18) W (L18) Th (L18)  08:00-09:00,F (T102) F (T105) F (T104) F (T101) F (T103)  15:00-16:00,,T,W,T,,,,,,15:00 PM,16:00 PM,F,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,,,,,,,EE320A
401,POWER SYSTEMS(EE330A),11,Swathi Battula(I),"M (L07) F (L07)  08:00-09:00 ,T (L07)  09:00-10:00",Th (L12) Th (T212) Th (L11) Th (T206) Th (T211)  11:00-12:00,,M,F,,T,,,,,11:00 AM,12:00 PM,T,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,,,,,,,EE330A
402,DIGITAL ELECTRONICS(EE370A),11,Rik Dey(I),M (L17) W (L17) F (L17)  11:00-12:00,T (T111) T (T108) T (T109) T (T110) T (T112)  17:00-18:00,,M,W,F,,,,,,17:00 PM,18:00 PM,T,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE370A
403,ELECTRICAL ENGINEERING LAB I(EE380A),12,YATINDRA NATH  SINGH (I),,"T (L01)  12:00-13:00 ,F (L01)  16:00-17:00 ,Th (L01)  17:00-18:00",MTWTh 14:00-17:00,Th,,,,,16:00 PM,17:00 PM,F,12:00 PM,13:00 PM,T,M,T,W,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,EE380A
404,ELECTRICAL ENGINEERING COMMUNICATION SKILLS(EE390A),2,ADRISH  BANERJEE   (I),,,T 10:00-12:00,,,,,,,,,,,,T,,None,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,10:00 AM,10:00 AM,10:00 AM,EE390A
405,ELECTRICAL ENGINEERING UNDER GRADUATE PROJECT I(EE391A),4,DUGCEE (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EE391A
406,ELECTRICAL ENGINEERING LAB I(EE480A),10,YATINDRA NATH  SINGH (I),,"T (T109)  12:00-13:00 ,F (T109)  16:00-17:00 ,Th (T109)  17:00-18:00",MTWTh 14:00-17:00,Th,,,,,16:00 PM,17:00 PM,F,12:00 PM,13:00 PM,T,M,T,W,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,EE480A
407,UNDER GRADUATE PROJECT -III(EE491A),9,DUGCEE (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EE491A
408,IMAGE PROCESSING(EE604),9,Tushar Sandhan(I),WF 12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,EE604
409,IMAGE PROCESSING(EE604A),9,Tushar Sandhan(I),W (L07) F (L07)  12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,EE604A
410,INTRODUCTION TO SIGNAL ANALYSIS(EE605),9,"KETAN  RAJAWAT (I), AJIT K CHATURVEDI (O)",MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE605
411,INTRODUCTION TO SIGNAL ANALYSIS(EE605A),9,"KETAN  RAJAWAT (I), AJIT K CHATURVEDI (O)",M (T111) Th (T111)  10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE605A
412,ANALOG/DIGITAL VLSI CIRCUITS(EE610),9,Imon Mondal(I),MTh 09:00-10:15,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,EE610
413,ANALOG/DIGITAL VLSI CIRCUITS(EE610A),9,Imon Mondal(I),M (L08) Th (L08)  09:00-10:15,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,EE610A
414,SOLID STATE DEVICES I(EE614),9,ALOKE KUMAR DUTTA (I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE614
415,SOLID STATE DEVICES I(EE614A),9,ALOKE KUMAR DUTTA (I),W (L12) F (L12)  10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE614A
416,SEMICONDUCTOR DEVICE MODELLING(EE616),9,YOGESH SINGH  CHAUHAN (I),MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE616
417,SEMICONDUCTOR DEVICE MODELLING(EE616A),9,YOGESH SINGH  CHAUHAN (I),M (ACES213) Th (ACES213)  10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE616A
418,INDUSTRIAL AUTOMATION AND CONTROL(EE617),9,NISHCHAL K  VERMA   (I),MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE617
419,INDUSTRIAL AUTOMATION AND CONTROL(EE617A),9,NISHCHAL K  VERMA   (I),M (T204) Th (T204)  10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE617A
420,INTEGRATED CIRCUIT FABRICATION TECHNOLOGY(EE618),9,S SUNDAR KUMAR  IYER   (I),MTh 14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,EE618
421,INTEGRATED CIRCUIT FABRICATION TECHNOLOGY(EE618A),9,S SUNDAR KUMAR  IYER   (I),M (L15) Th (L15)  14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,EE618A
422,VLSI SYSTEM DESIGN(EE619),9,Chithra (I),WF 15:30-17:00,,,W,F,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,EE619
423,VLSI SYSTEM DESIGN(EE619A),9,Chithra (I),W (L09) F (L09)  15:30-17:00,,,W,F,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,EE619A
424,REPRESENTATION AND ANALYSIS OF RANDOM SIGNALS(EE621),9,ADRISH  BANERJEE   (I),WF 15:30-17:00,,,W,F,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,EE621
425,REPRESENTATION AND ANALYSIS OF RANDOM SIGNALS(EE621A),9,ADRISH  BANERJEE   (I),W (L04) F (L04)  15:30-17:00,,,W,F,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,EE621A
426,SIMULATON OF MODERN POWER SYSTEMS(EE630),5,Gururaj Vishwanath(I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE630
427,SIMULATON OF MODERN POWER SYSTEMS(EE630A),12,Gururaj Vishwanath(I),W (T212) F (T212)  10:30-12:00,,Th 14:00-16:50,W,F,,,,,,,,,,Th,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,4:50 PM,4:50 PM,4:50 PM,2:00 PM,2:00 PM,2:00 PM,EE630A
428,ADVANCED POWER SYSTEM STABILITY(EE631),9,SAIKAT  CHAKRABARTI   (I),"T 14:00-15:15 ,M 15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,EE631
429,ADVANCED POWER SYSTEM STABILITY(EE631A),9,SAIKAT  CHAKRABARTI   (I),"T (T102)  14:00-15:15 ,M (T102)  15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,EE631A
430,ECONOMIC OPERATION & CONTROL OF POWER SYSTEMS(EE632),9,ABHEEJEET  MOHAPATRA   (I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,EE632
431,ECONOMIC OPERATION & CONTROL OF POWER SYSTEMS(EE632A),9,ABHEEJEET  MOHAPATRA   (I),M (ACES213) Th (ACES213)  12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,EE632A
432,ELECTRICAL INSULATION IN POWER APPARATUS AND SYSTEMS(EE634),9,NANDINI  GUPTA   (I),WF 12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,EE634
433,ELECTRICAL INSULATION IN POWER APPARATUS AND SYSTEMS(EE634A),9,NANDINI  GUPTA   (I),W (ACES213) F (ACES213)  12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,EE634A
434,HVDC TRANSMISSION & FLEXIBLE A C TRANSMISSION SYSTEMS(EE635),9,Alok  Verma(I),MTh 14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,EE635
435,HVDC TRANSMISSION & FLEXIBLE A C TRANSMISSION SYSTEMS(EE635A),9,Alok  Verma(I),M (T102) Th (T102)  14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,EE635A
436,ADVANCED ENGINEERING ELECTROMAGNETICS(EE641),9,ANIMESH  BISWAS (I),"T 10:00-11:00 ,WF 15:00-16:00 ,M 17:00-18:00",,,T,1,,W,F,17:00 PM,18:00 PM,M,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,,,,,,,EE641
437,ADVANCED ENGINEERING ELECTROMAGNETICS(EE641A),9,ANIMESH  BISWAS (I),"T (T106)  10:00-11:00 ,W (T106) F (T106)  15:00-16:00 ,M (T106)  17:00-18:00",,,T,1,,W,F,17:00 PM,18:00 PM,M,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,,,,,,,EE641A
438,ANTENNAS ANALYSIS & SYNTHESIS(EE642),9,Raghvendra Chaudhary(I),MWF 17:00-18:00,,,M,W,F,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,,,,,,,EE642
439,ANTENNAS ANALYSIS & SYNTHESIS(EE642A),9,Raghvendra Chaudhary(I),M (T205) W (T205) F (T205)  17:00-18:00,,,M,W,F,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,,,,,,,EE642A
440,MONOLITHIC MICROWAVE ICS(EE645),9,MD JALEEL  AKHTAR   (I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE645
441,MONOLITHIC MICROWAVE ICS(EE645A),9,MD JALEEL  AKHTAR   (I),W (ACES213) F (ACES213)  10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,EE645A
442,PHOTONIC NETWORKS & SWITCHING(EE646),9,YATINDRA NATH  SINGH (I),MTh 14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,EE646
443,PHOTONIC NETWORKS & SWITCHING(EE646A),9,YATINDRA NATH  SINGH (I),M (T108) Th (T108)  14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,EE646A
444,MICROWAVE MEASUREMENTS AND DESIGN(EE647),9,A R  HARISH (I),TWTh 08:00-09:00,,,T,W,T,,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,,,,,,,EE647
